Temperatura,Personas,Electrodomesticos,Consumo_kWh
13.34966286866961,2.0,17.0,50.758457519477595
18.3867078102802,2.0,19.0,52.99643749897372
23.444796828181314,4.0,20.0,69.16631262061746
,2.0,5.0,38.05484516232411
19.923481761639845,4.0,12.0,50.0489023868943
33.344406607667715,3.0,15.0,67.18433818119044
17.320190038095436,1.0,14.0,46.84815178425225
24.31898559911142,1.0,,58.68134098690599
31.357052907126167,3.0,11.0,52.92533522979645
27.86045956640725,3.0,7.0,39.61413451020076
22.487370570735155,5.0,7.0,49.15067886674646
25.72212626606959,4.0,13.0,53.24569906821484
18.745133427777333,3.0,12.0,50.35191044512491
19.28773530364788,,,133.1369888684326
26.180105918316507,5.0,9.0,54.31965008989061
25.090699047673723,5.0,12.0,54.07304018598559
24.34905437342191,1.0,19.0,56.410661676060286
10.527194607764645,5.0,20.0,59.66028624754243
,,20.0,64.52811725408354
19.04328584754311,2.0,10.0,36.66459238423096
27.668158274008075,4.0,14.0,59.826456736733824
,3.0,9.0,37.51503314704492
28.290537455109156,2.0,6.0,38.294065516822975
21.946026125335816,2.0,19.0,58.020772580066826
15.637154726970426,1.0,14.0,43.88719958377867
17.016650709150248,4.0,6.0,36.58666789229669
20.619853412295548,5.0,8.0,46.55823225610458
22.493616452325224,4.0,16.0,56.17991631180622
8.62885220912769,2.0,15.0,38.17573728515496
21.94953636964269,1.0,15.0,
26.221666912116795,4.0,7.0,44.778458707845004
26.253708050038647,1.0,15.0,54.091594946141534
31.31739756110079,4.0,,49.0557792057392
25.47013255900251,4.0,10.0,56.6676116835841
29.93486151690348,3.0,14.0,61.91520517388387
22.17651983061244,1.0,6.0,35.17145587699254
18.066618025229147,1.0,18.0,50.43100904996134
18.355378320187498,1.0,14.0,45.44510534205015
26.046687273714575,4.0,15.0,58.38798142019526
26.667734218980627,,16.0,54.13918368401208
28.438710757709796,2.0,10.0,47.89010366623393
24.548595950142854,2.0,12.0,45.77269991561399
22.047705212339984,5.0,7.0,49.27577835540114
21.357290059223445,1.0,8.0,33.20143040255732
22.967610560077834,3.0,19.0,62.57837402546431
30.194756794681066,3.0,8.0,47.48732868691888
19.963121057101674,4.0,14.0,50.064659786773966
16.420360056341046,5.0,5.0,41.81581283066755
19.260532384769512,4.0,19.0,60.42626809916853
21.82467519804368,2.0,8.0,40.05781567394145
,1.0,11.0,39.10206744915259
14.15418897169,4.0,15.0,50.7447123285879
31.268256928032812,1.0,8.0,
17.82566513228836,3.0,13.0,41.85157167617829
18.263028935471496,3.0,18.0,60.57641148398655
25.4081016630091,3.0,15.0,48.67714968027607
21.578592853784205,1.0,7.0,31.198261341354268
18.878851796780044,5.0,18.0,63.64935768902507
34.572970871507756,4.0,17.0,72.3899355178458
24.074707728094026,4.0,17.0,65.96856567214815
21.358925835861406,2.0,16.0,177.11227392393533
29.01832748444687,5.0,17.0,72.68172838505899
25.540320509069222,1.0,8.0,
27.000104876812994,4.0,14.0,59.918869832871835
21.74637359914849,2.0,7.0,37.559526017377074
16.329778474287338,3.0,13.0,45.313820818396756
24.189903843533518,5.0,15.0,66.32830844710533
17.05414925960783,1.0,16.0,48.05844958943014
28.70292093520414,4.0,12.0,56.59225943459858
,1.0,6.0,23.973874193342645
26.26272706964322,4.0,12.0,54.72566889867996
27.07991127196064,2.0,20.0,65.95895559112434
20.871132544664828,3.0,19.0,63.55868445230286
17.12799289010727,5.0,17.0,59.307331111023764
19.076767117366934,5.0,9.0,44.48037563303641
19.66884132813852,5.0,6.0,
23.83697664834731,5.0,12.0,56.51572753412078
27.253802079936314,2.0,15.0,56.629036891277266
19.358391713980577,4.0,15.0,
25.73986923190284,1.0,8.0,146.56311222513733
13.276524905272108,3.0,16.0,
10.173103342605483,1.0,13.0,35.70900327020842
25.640751080286662,1.0,16.0,50.54353203978031
18.17733484949019,4.0,15.0,46.01980507685803
12.09420874804002,5.0,5.0,
24.128495774879866,2.0,17.0,56.135853910899975
24.621614069052026,1.0,12.0,37.25213700018688
20.182461835168837,2.0,20.0,56.070872849955066
17.24581607399756,2.0,6.0,35.14428234217502
17.06392848138743,4.0,14.0,48.46355563229869
18.70622731515624,4.0,15.0,55.260523645192855
22.107909235328588,3.0,13.0,46.874002217209835
20.013568003870336,2.0,15.0,46.21734629787155
20.404105307702572,1.0,12.0,36.91576138315541
23.33805067884215,2.0,14.0,52.04814176940115
21.47741187657376,1.0,11.0,43.86172353346349
30.363510892704674,5.0,14.0,67.72976471287292
22.4395405825898,4.0,19.0,
19.222316009795932,2.0,12.0,44.521416255143734
20.729759419394124,4.0,13.0,60.40891715631491
26.521843664670058,5.0,9.0,55.58184283459899
26.271785743120425,,8.0,47.57146676354928
19.99908835156119,5.0,9.0,49.504845576196125
32.62541092985378,3.0,17.0,66.14505394323812
23.535374583434,5.0,18.0,
,2.0,5.0,34.76353725879759
21.128123046686174,2.0,11.0,39.962209046922915
,3.0,20.0,54.7209426078157
22.65504436955794,3.0,13.0,50.39737630056603
12.864920460008504,3.0,13.0,33.86146469362227
24.813723652404136,1.0,,33.9753641201906
32.57478676433557,4.0,14.0,61.33652324832827
,3.0,12.0,51.213131022522965
25.736413806252415,4.0,18.0,66.11606947853664
28.10818062813621,,20.0,73.42915856369092
25.705174852796816,,19.0,
15.35221574556374,3.0,16.0,47.99271841886966
20.088569188937914,3.0,10.0,43.030038494923986
18.792284389012522,1.0,12.0,
11.711488138534754,2.0,,47.57055347530949
20.46364225200685,2.0,18.0,56.33163907202327
13.513711178134008,2.0,7.0,117.39149232035123
27.113597451012826,1.0,16.0,55.39582457804744
24.932247226887434,5.0,10.0,50.54736260148566
28.699421168876366,3.0,8.0,42.89663838039212
26.409719861950727,3.0,11.0,47.48269202952749
18.606529609925303,1.0,16.0,46.42605467247642
19.27227214511698,5.0,15.0,56.03619819633724
15.027493090011545,3.0,19.0,52.31717885788623
16.65747078213064,1.0,15.0,46.99285549258718
23.33093373183041,3.0,16.0,57.99916173406477
28.509840460995953,3.0,7.0,47.18596265196367
19.092256472655514,4.0,16.0,55.86633949169872
14.594919685505753,1.0,7.0,26.159491970399873
20.79277541969493,2.0,16.0,48.04702788801197
20.10061138104885,5.0,16.0,58.76955094163872
20.634090938425548,5.0,8.0,44.15533342995391
,5.0,16.0,60.28102387932543
,4.0,9.0,53.79084108310779
18.593462396857525,4.0,5.0,39.90986543921364
28.04136156792593,4.0,17.0,63.30578801965207
18.17151320486245,5.0,17.0,63.12288009261459
22.223093882918615,5.0,6.0,48.52160026746502
22.42954365784069,5.0,17.0,63.57652936673397
,,20.0,67.44528726453214
19.06602082899529,2.0,11.0,42.74570493487454
19.9511795706401,4.0,19.0,60.77774077768969
24.632787042105626,4.0,9.0,
32.35968264099195,5.0,9.0,61.9814060481484
30.090600629661868,4.0,6.0,53.26052532264761
30.104745914035853,,18.0,70.191078103848
17.1298801900521,4.0,11.0,48.892302595307136
21.54298658322928,1.0,13.0,42.589560798688446
20.657110652741636,3.0,11.0,45.845188087435595
26.740968197048485,4.0,20.0,181.86814426371052
20.028951883421293,2.0,14.0,47.31230937237505
25.718342985824556,5.0,15.0,59.27605709830894
14.481771042792595,3.0,6.0,34.99685293700534
20.77960360935755,4.0,6.0,45.12919242838245
26.614375433793413,3.0,20.0,67.53577962182058
15.210322281442668,1.0,5.0,28.748508838145185
19.945409934300606,4.0,16.0,58.23913997857223
17.282944796714162,3.0,7.0,36.90434161988606
26.376342239780353,3.0,17.0,56.656868187658375
28.93698508344912,2.0,16.0,56.04133024458001
22.031746967888502,1.0,12.0,45.994132407957494
11.13023689931153,4.0,12.0,42.41746167403328
21.432677437185554,1.0,16.0,44.16234201378332
28.37754779400192,3.0,10.0,50.94205400798635
21.17508906136026,1.0,12.0,44.142677044515345
18.432837921936674,3.0,20.0,55.323997701238184
20.084750811438298,2.0,,49.898165166577535
22.6457639292366,2.0,,39.69538491333468
21.041573802231305,1.0,15.0,45.53264160711189
,4.0,,37.02724542455478
18.48707720600465,2.0,14.0,43.689996071123275
16.189710272302094,3.0,6.0,33.60091945300094
28.962729198593898,3.0,12.0,50.92785951373772
22.92885164536074,3.0,19.0,61.95740380537121
19.889628235563553,1.0,9.0,34.378599005487025
11.892053133033054,1.0,16.0,41.08506637483036
26.70741495395863,3.0,19.0,65.01755582094889
21.058937356708835,5.0,20.0,67.97068943347477
23.27814638666143,4.0,15.0,63.041132530002095
24.974854897342915,5.0,18.0,65.23655744040782
20.252238091559793,1.0,10.0,39.67495196119811
17.314591375674716,1.0,6.0,28.115493571920563
20.251312745487915,4.0,20.0,65.99961552107287
21.730346325378363,2.0,12.0,46.168537349235756
19.814674729483244,2.0,20.0,56.52561618623292
16.33564468211584,5.0,6.0,41.61307150531771
24.510582898332917,2.0,20.0,58.36262279409195
21.583430966743745,3.0,10.0,48.57617720130961
17.96634093110987,2.0,,39.36164776013614
13.009212267291506,1.0,16.0,37.055514880837094
10.668619398146486,4.0,8.0,33.36755217127152
23.43083260180316,5.0,14.0,
21.718478921794745,2.0,20.0,165.18499090202488
28.28948855811617,1.0,20.0,68.70167153064489
28.456467308401635,2.0,6.0,38.29565990399329
22.85210243282719,5.0,17.0,64.32575425341518
21.534933950951018,3.0,12.0,44.155121358741674
21.516780066007204,4.0,9.0,129.02745875744492
18.07226917305543,4.0,10.0,44.792482696449504
25.60323845450831,5.0,19.0,73.21622882973341
22.74607816883304,4.0,16.0,61.12028077521569
23.130172908955732,4.0,12.0,53.37837210541383
19.757428756824122,3.0,8.0,
16.47553292041627,1.0,18.0,46.17218938233407
,2.0,12.0,51.038983415647145
26.749886517202146,3.0,19.0,64.77976443660246
25.825816634112115,3.0,15.0,58.70600245361951
22.395255819094743,2.0,6.0,36.69593476456016
19.383276516309035,5.0,20.0,67.837675830834
26.503003772229302,1.0,11.0,42.52000276952572
21.74370900532996,5.0,8.0,47.90724655524697
21.98321353815958,2.0,11.0,46.37078898490219
14.32191966068979,3.0,20.0,61.1005288297404
23.257367347104488,1.0,16.0,45.29210673190152
22.87647016608158,5.0,,64.15436037814717
18.03036152449041,1.0,14.0,46.48312268625663
16.25497261151292,1.0,5.0,29.29372257824409
18.530578095412828,1.0,19.0,50.4168057825773
19.9908558282059,2.0,7.0,
21.889745164776507,4.0,,48.74034239118649
26.85990398582707,1.0,,49.658776502238965
28.607742538830024,1.0,19.0,
18.68194336006782,1.0,14.0,37.91743985139016
,5.0,18.0,66.47910131896259
20.593688090835002,1.0,10.0,37.479036213938684
,5.0,,73.11169906950298
28.090182611228542,2.0,12.0,49.56455683668391
11.323792066176113,1.0,6.0,23.36445691266111
24.83078580506432,2.0,7.0,42.2669516621744
18.506928433583017,1.0,16.0,43.60929381424024
2.2003250977235496,5.0,14.0,44.4104959905541
19.3202052633677,2.0,18.0,59.46712531168977
18.860885913348806,1.0,7.0,35.61705647332815
15.946985405555969,4.0,14.0,48.9821375787505
18.413718258991178,3.0,12.0,36.243453966974805
26.584552319276295,3.0,16.0,60.04844176665173
18.465752939954562,1.0,16.0,52.148043714358806
25.734938657335988,5.0,9.0,49.74855050656654
21.79053278253049,2.0,16.0,52.095907383862276
24.226137502592035,4.0,6.0,47.11307924709598
23.175374278606284,3.0,19.0,59.94458095779629
24.674164454039886,2.0,13.0,48.49094012442799
20.692259832097612,3.0,17.0,55.73029460889726
,1.0,20.0,51.43241937426698
17.46823086714811,2.0,12.0,42.08191806319794
23.588974371400962,5.0,19.0,68.85725554743634
22.124169223359246,1.0,8.0,34.20938896793067
22.75012449339259,5.0,15.0,59.07885235650852
23.541554845641578,1.0,13.0,50.04116692716069
,,14.0,47.96094548649764
19.649668071550376,1.0,10.0,41.24955280835579
26.480144004888423,3.0,20.0,69.52834670500951
14.483083947989712,5.0,19.0,62.29431006929726
27.706277449623943,4.0,18.0,66.44823724493061
18.33575222225068,3.0,16.0,49.358677087842274
15.528073816604932,5.0,11.0,46.217040910427
25.79227247101417,1.0,14.0,52.88617615100763
23.510989949144875,3.0,14.0,49.427459960788994
21.280945039929932,5.0,14.0,58.255805428989525
21.194187964298496,4.0,,51.13786996160266
23.146254254090966,4.0,12.0,48.749954253408994
21.296125078787806,3.0,7.0,42.47394271431401
23.719012861257767,5.0,20.0,63.65005751539443
32.24564008232777,2.0,8.0,46.17592762782281
25.7518952656503,5.0,10.0,50.58493053833737
20.342249145463786,5.0,8.0,47.753332534118314
29.90280176237794,3.0,13.0,61.44116963082783
25.493429556923324,3.0,13.0,51.98088022261853
22.659666776612315,1.0,20.0,60.50027846806073
20.431692416484427,5.0,15.0,62.39215484198611
11.75898439008299,2.0,18.0,45.32295282671057
26.737379802674603,4.0,8.0,52.242562602726906
21.667092642264098,3.0,9.0,42.17983500145855
20.667835655996544,5.0,6.0,44.61754304227286
21.719951106810484,2.0,8.0,38.044989633590724
28.4010868130392,,14.0,53.3432275940821
29.11268420808264,5.0,16.0,58.26071000320218
15.764443570391396,4.0,15.0,53.981329764566226
20.095235306172583,5.0,16.0,58.57092571270609
24.84298086442137,5.0,5.0,45.05070238016428
22.505826203287246,1.0,12.0,40.94429631673208
23.477326566503265,4.0,19.0,65.75485699248613
13.25044114973673,3.0,16.0,52.4303389698569
22.968715913938297,1.0,5.0,34.51298707312814
26.449023613294074,4.0,16.0,59.97164368884668
19.70380417005347,4.0,,59.53588726595159
25.587027667448343,4.0,14.0,60.30551489434734
10.42770342782698,5.0,8.0,40.10938014241358
19.86794812887083,1.0,11.0,38.705423057655715
15.7683761442488,2.0,14.0,47.80848819649803
31.838862289709464,3.0,8.0,48.775980004101804
28.77856482571391,1.0,9.0,43.091056240813074
21.33498897100779,1.0,7.0,35.462615529421996
25.572296413262706,2.0,,55.132787893924636
20.82433158305146,1.0,15.0,46.70977721894818
26.37398792706432,5.0,7.0,54.643310273029336
17.304389616235866,1.0,15.0,39.25085261368045
31.256814524517843,3.0,20.0,69.21190410101308
21.086527966625976,3.0,6.0,34.53736764452495
28.784124259585695,3.0,13.0,56.67893913744444
25.997254422467822,3.0,5.0,38.687838980172174
16.657060304400243,4.0,7.0,38.55948241074871
25.99018531234007,4.0,9.0,48.888923287301836
23.241162136895774,2.0,10.0,40.520035486489036
27.688321769860337,4.0,20.0,66.9903870144299
29.73402819444822,,7.0,49.997734527797675
22.828977142246814,3.0,13.0,49.05571108515252
26.49185171597029,5.0,17.0,
33.23543029262814,2.0,12.0,60.43007542824987
27.868663103810064,2.0,5.0,41.27433020288864
,4.0,17.0,64.67569435775489
16.873389199755607,1.0,10.0,38.03596439950891
25.039144996421562,,6.0,43.35039893363953
16.126315671131444,4.0,13.0,51.11161733727323
20.44108661068191,1.0,20.0,55.66119769846093
28.175086009196953,2.0,20.0,66.79141363236738
20.10673029499219,4.0,18.0,
19.037982084918212,5.0,11.0,57.24514312422241
16.469042917687425,,18.0,59.22571946509932
23.298816513672982,3.0,17.0,60.54486812183056
22.33637854626441,3.0,6.0,46.23951891678234
20.38053404834249,5.0,13.0,58.391607526385386
25.28744846545453,5.0,5.0,44.65285555216609
29.361891508960202,2.0,14.0,49.66716840519454
22.13867153202777,1.0,16.0,47.83916979255754
24.52585553973242,1.0,,56.14537332364027
,,17.0,57.30819892944977
20.389670199068984,4.0,15.0,55.993015684031356
24.189859797037315,1.0,9.0,40.82649866859078
20.97165996666573,5.0,18.0,64.2865947747359
24.04956765131261,4.0,15.0,59.44194513649281
14.943280944850294,1.0,16.0,47.21578890801047
29.652261958045216,2.0,6.0,45.50337976822828
21.82898538717387,,6.0,43.98465456571974
29.853194626140787,2.0,9.0,
17.759000297017966,5.0,15.0,52.71026046941829
31.28858714179593,,20.0,66.99228916742508
23.31689414835325,5.0,8.0,47.49636724984103
22.04118050474112,4.0,,60.352056805945324
21.65872180500737,1.0,11.0,35.94725133118871
29.513158105791224,4.0,12.0,63.393486156336095
25.02160625721023,5.0,14.0,62.636748686123234
11.850158349295906,5.0,9.0,38.51453845607036
23.75434833244806,2.0,11.0,46.94319350862918
,,7.0,30.828331442670564
19.83670166212742,5.0,17.0,66.56202905550192
23.81572256323177,3.0,7.0,40.55829111300309
19.628056905078225,3.0,16.0,52.68864136554545
29.296796068677303,4.0,18.0,68.49271446038907
31.857293185316575,4.0,13.0,62.34218689143569
16.84973594285197,3.0,6.0,31.198956664518544
26.325294813011485,3.0,16.0,60.50891799614491
20.711445262123263,1.0,5.0,38.05257065867059
29.96797858141135,2.0,18.0,64.08851730766268
17.09073072474081,3.0,19.0,52.72908077401306
21.755055211554208,,17.0,48.9428229939377
23.50709475378909,1.0,15.0,47.18478048390206
33.858337369435844,4.0,15.0,68.97570672987983
23.361449975052363,2.0,19.0,57.864177626458705
25.814955240352905,2.0,,46.082659344191065
18.674344096279157,5.0,6.0,44.895065693411304
26.115905281203887,3.0,14.0,58.881039526898775
20.15816617591176,1.0,18.0,
15.337765562710599,4.0,11.0,43.14853528765249
28.587205154270947,3.0,20.0,69.44738219067054
21.46080903881291,5.0,11.0,52.95774812132603
18.939953266224563,1.0,9.0,34.58676271387452
20.667675716474278,4.0,10.0,50.441493955727395
17.529444311942445,5.0,12.0,52.19382063871733
18.694085135723398,2.0,15.0,43.81491377731938
13.711379785937224,4.0,8.0,41.28799014558014
15.43505059363644,1.0,17.0,49.206715386682895
18.493428866062885,5.0,10.0,48.861720332659424
29.531056800607008,1.0,16.0,54.579784264793496
22.301862883257346,,10.0,40.19992086216522
19.373168211452352,2.0,13.0,
11.804698617465062,2.0,20.0,45.822690273825
16.537406172083227,5.0,19.0,61.355052532208106
19.16292461783713,5.0,17.0,62.855612393968144
19.25214720267566,5.0,19.0,60.67754028580975
11.29099224214496,2.0,18.0,41.49410050580581
25.951749460347404,3.0,15.0,53.223335211762915
18.79452677808667,4.0,16.0,58.48725412376123
13.2826327927516,1.0,10.0,33.97212138858874
21.286786965751197,1.0,7.0,40.39245174113964
19.58210282118858,4.0,12.0,50.23839596336887
29.069068607870765,2.0,10.0,49.20212455116723
17.85903615615491,1.0,,34.07490442157272
24.286020463915126,1.0,12.0,46.38073652557757
21.881014254411923,3.0,18.0,55.575913739869684
15.26180403600564,2.0,11.0,41.859916354386556
18.318831987090416,4.0,17.0,55.763381411232686
23.63981457114492,3.0,13.0,54.59551959102798
29.621098271748565,5.0,11.0,64.6659571111612
38.18407154669255,4.0,19.0,76.4900303484183
25.02105435719865,4.0,6.0,36.00628470975716
18.239226114454834,3.0,16.0,55.472594464759155
19.76264273119351,2.0,14.0,46.94026678151162
20.5586470587048,3.0,14.0,50.269401726681124
22.04429605220122,1.0,16.0,
10.422831011248642,4.0,20.0,54.68587348913949
26.510765755550224,5.0,16.0,60.11504413151561
27.284695365924023,2.0,13.0,48.89614999059309
24.08790189301081,4.0,17.0,60.29960882232846
13.237344473393435,2.0,8.0,29.4468497578696
21.581590705780517,4.0,16.0,57.81845776977864
22.90174066610725,2.0,11.0,41.52313462559107
23.579098560373332,5.0,9.0,49.547815059319
18.967637047661395,2.0,20.0,61.83983007285633
27.35253037358504,3.0,14.0,59.51768786551313
10.343038398368218,4.0,11.0,37.468453588743536
26.212420344801316,5.0,8.0,46.80235049733792
24.838838718922666,1.0,8.0,
16.347272171873996,5.0,20.0,67.22847282636208
25.917486622998624,3.0,13.0,60.378542239498394
25.274981280038656,3.0,17.0,59.25976245762545
22.541676692458005,3.0,15.0,56.8220056640046
30.12127737347766,2.0,12.0,53.11044305886654
17.95748990377329,2.0,14.0,
24.346307856156546,4.0,5.0,40.174269377832466
18.079913479100984,5.0,5.0,39.458325240802765
25.12446460352451,1.0,13.0,46.61913762299546
,1.0,7.0,37.83322285104803
17.745867563787282,1.0,16.0,46.27509836920037
19.939032478955195,5.0,15.0,61.153738315933815
24.545444492406258,2.0,9.0,44.84152909035622
23.48967661008022,4.0,9.0,51.30118799600079
19.664184402960927,3.0,20.0,62.86228362619284
19.88776886100945,4.0,6.0,35.60877652577126
27.0790814670498,3.0,5.0,38.46703366287359
29.120309642123395,3.0,17.0,65.55977752981605
29.334477463600397,5.0,8.0,60.36989807442861
,2.0,17.0,57.239957076268524
28.355276637458708,1.0,14.0,51.113869982495146
20.239577283543607,2.0,13.0,45.67941469321861
15.547105921311779,5.0,9.0,44.837321716857794
20.84601044309754,4.0,7.0,46.65293051922807
25.466033650956422,3.0,18.0,60.377071929211795
20.236501098516,1.0,18.0,49.16694554477162
24.50876249480969,4.0,5.0,46.73354975993668
12.794827620094212,1.0,10.0,34.281493381571664
25.86983846891734,2.0,11.0,50.42502581651928
19.785039644969995,3.0,19.0,62.4345765228589
25.51897868768323,5.0,9.0,55.95876594794572
19.700997226406685,1.0,,30.757091654445027
18.57013142277458,2.0,20.0,53.18889890472111
17.568080428516446,5.0,,62.59410372428703
12.08100361356292,5.0,8.0,38.31104942743587
19.716044283946456,5.0,12.0,52.78792358198845
21.041992109534362,,12.0,48.048726994054356
25.73243233945803,4.0,11.0,54.28474701210861
21.031180950316347,5.0,7.0,44.21991266546915
23.630227928125258,5.0,14.0,55.613049693883696
31.78054579007457,2.0,14.0,57.59476188700001
25.937568269629008,1.0,15.0,50.134448824346514
6.254628119002383,2.0,18.0,48.510252124091586
16.18593257916297,5.0,9.0,47.808716243017095
23.486863947700865,3.0,17.0,59.63135562852836
23.132150235720438,3.0,6.0,45.17610859504982
28.85540058601496,3.0,17.0,64.03114292337996
30.811863305436866,,8.0,55.4308202044221
15.632818786413845,3.0,,51.41098428215724
21.143143674655068,4.0,14.0,53.983443515573086
20.272549634012314,,13.0,49.998140218006085
21.61814698242921,2.0,16.0,50.956103821675455
17.754266058472282,4.0,14.0,49.10732978703562
33.47392638269997,2.0,12.0,55.51405826741538
13.876068242338583,4.0,12.0,47.927140055087015
31.876335915395305,3.0,20.0,66.55605169752043
25.239837328698815,2.0,6.0,35.11974887478726
18.41004842391498,2.0,,47.88117949588325
14.985835314547222,3.0,7.0,28.67111379898484
24.48322208824526,2.0,9.0,39.4472862104908
17.821138893512682,2.0,20.0,56.52732095878338
26.332495097185465,5.0,16.0,63.08955110215126
,4.0,8.0,
25.095536388145955,2.0,11.0,44.391801496906524
29.500478824440304,1.0,16.0,52.68192675215653
20.165189986098444,2.0,7.0,37.615297780067294
23.989398882869764,5.0,11.0,57.76841169182705
25.153146967475184,,,53.0135292901883
17.744984435009194,4.0,17.0,54.209796441692184
18.815783469297738,3.0,17.0,
14.49596083776536,5.0,13.0,50.33338518850853
19.61263713995416,5.0,9.0,48.01213114019445
14.630781993903371,2.0,17.0,47.41931404051057
21.270296519593252,4.0,12.0,53.408418889996504
17.03546573529768,1.0,10.0,36.836924466455585
22.640793492369994,2.0,,52.734934440135
32.20426749195002,3.0,14.0,65.52812956658744
17.701650847948613,1.0,19.0,51.68647515894213
17.988652128231838,1.0,14.0,47.600539904970084
28.459586925976243,2.0,12.0,51.114498313643494
28.931146969831335,1.0,12.0,51.638648928768546
14.086884509385062,2.0,10.0,36.06243287520049
24.242162491129278,3.0,8.0,44.25014134971884
22.695014346981356,4.0,10.0,53.82553207131329
21.042809769573374,3.0,14.0,53.12707917223883
24.412422968368602,4.0,5.0,45.01663599738586
20.9329938052818,3.0,8.0,47.05143754117956
17.87310216449865,5.0,19.0,59.535198073232685
24.76338329829168,1.0,8.0,43.84821915588873
29.675591742450035,1.0,14.0,47.48620307488201
23.81002397291999,2.0,12.0,48.26855195012507
,2.0,14.0,59.285788224519266
21.02600272335763,4.0,17.0,61.73417097457487
30.99446426421236,4.0,20.0,70.83417664498292
19.46002487580842,3.0,19.0,60.14692354469025
15.596270523201795,4.0,20.0,60.84227181165807
24.086493359077,3.0,18.0,65.47107601987537
24.800293691387665,3.0,12.0,49.66713286676398
20.421071702670247,5.0,9.0,50.87195051865817
25.42108226552717,4.0,17.0,63.693689855438436
11.087789398756101,4.0,19.0,55.07573735434855
20.37395107391831,2.0,15.0,44.02040340934726
19.603904802460946,,6.0,43.81955154781653
22.86877859899108,,15.0,60.41004776542002
22.10089888356767,2.0,7.0,40.31693639333497
18.54270540126715,,10.0,44.9365101285461
23.34284206239213,2.0,9.0,43.546988316880174
25.08109523699196,2.0,18.0,57.12515074898775
20.47773384886444,4.0,20.0,65.44120128842034
17.607645096846486,4.0,15.0,51.31719065554201
32.84143032873502,4.0,10.0,
22.148474373855404,5.0,,57.95842044960048
21.756502771532492,5.0,9.0,43.873589093826375
24.759060184897592,3.0,7.0,42.18482625057062
30.108610627573277,4.0,20.0,78.83215081203547
,2.0,10.0,44.15270301181383
12.39340570212968,1.0,20.0,44.50866682182767
,5.0,13.0,51.81881859901856
21.33265729577828,4.0,7.0,41.89509647532604
19.27471386379393,1.0,16.0,48.01271777638774
17.331205415165698,2.0,6.0,32.43842083040391
15.954141538482192,3.0,13.0,41.58018092606293
19.826719407355434,2.0,14.0,50.57764054569296
12.137494757943701,4.0,16.0,50.469726370096616
15.504313802736393,3.0,5.0,37.41956568856682
34.950312979257994,2.0,5.0,45.786512270999104
17.658781598090737,1.0,16.0,44.14749670865528
29.787342150315517,4.0,9.0,56.930123012012125
24.09114685483453,4.0,11.0,54.26910236835854
21.48221257027343,3.0,12.0,45.40236945034662
,4.0,18.0,66.76779942716152
28.41625953501627,1.0,8.0,37.44606643296922
25.64797301729586,4.0,9.0,55.157228740634636
26.954632119894114,1.0,16.0,50.41879659222582
22.148417373233425,3.0,16.0,57.28283345656297
19.44585911112468,4.0,20.0,62.64415183883687
27.70469249735645,2.0,17.0,55.43244323368104
27.0111058465696,3.0,5.0,37.769884958963544
26.61064236841427,3.0,11.0,48.158701801939074
16.657770970281227,2.0,17.0,54.32263998371088
11.24371709228401,,11.0,28.92560442355117
10.890114049079239,2.0,16.0,43.113971815253215
29.222568518749327,,7.0,55.69146255657568
24.475284451199453,2.0,18.0,54.304213812607614
24.488581177355446,4.0,20.0,70.11730960333199
32.87552061037685,1.0,,57.89861960928276
17.26687024659037,2.0,19.0,52.02514730692711
28.486768099753366,1.0,14.0,50.61449132659569
22.1950051136265,4.0,12.0,47.15031583259308
21.74115501897328,5.0,,62.286382880875585
15.145666614970875,2.0,11.0,
25.34169775770879,3.0,13.0,52.64003006122612
25.630092347083206,5.0,5.0,47.48108131364738
21.3331706643422,1.0,16.0,50.4486531323404
26.761734977049937,1.0,15.0,51.759558613057415
12.73495268927532,1.0,19.0,161.20189298295216
23.724488394803682,4.0,13.0,54.409256049964014
27.88218383007336,4.0,20.0,71.80224963697472
27.05650772334093,3.0,20.0,72.45281024061559
13.955548620336447,4.0,9.0,44.510804259887756
27.766962967783844,3.0,12.0,50.08403137109913
17.432897552993325,2.0,14.0,46.775350389629864
16.7854762291035,1.0,6.0,17.086150666419144
20.493948143941225,5.0,5.0,41.24746437501458
29.013163849367473,,13.0,57.73787775302379
21.883224801399724,1.0,12.0,47.38659931770555
15.101155347420036,1.0,12.0,40.89400424054609
17.00638798942957,4.0,,57.13495166448543
25.876615037487298,5.0,9.0,180.30592756074864
19.88699330794676,4.0,18.0,
21.391020486958045,4.0,,57.02715378616376
14.307643718276836,5.0,20.0,67.31271857859379
20.007675134784314,2.0,20.0,55.84439120430272
16.51185863464663,1.0,17.0,46.35139175675998
28.08686525584453,2.0,13.0,55.05726881162408
30.21911590868878,5.0,13.0,60.738499125908845
25.290293646854796,4.0,13.0,60.54592342681342
24.241312735152867,1.0,13.0,
19.696244905377654,1.0,6.0,36.65878766535477
26.515335180408652,2.0,19.0,60.07368028138458
25.90485844033818,3.0,14.0,53.79184089885594
24.36803085818333,1.0,15.0,47.89837453266355
25.742042819238943,3.0,17.0,59.40769157049535
23.831163410348456,1.0,11.0,
13.145588671677519,1.0,17.0,42.984580739782075
16.953740531879074,2.0,20.0,62.59883901339765
19.613691378205353,3.0,10.0,48.18909489184689
14.462302220728933,4.0,17.0,54.830686806025405
,3.0,12.0,46.456509559708145
